image_path,file_name,label_name,label,caption,sample_type,source_class_name,original_class_index,source_image_path,generation_metadata_path
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Crab_382.jpg,Crab_382.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Crab,5,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Crab_382.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Crab_390.jpg,Crab_390.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Crab,5,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Crab_390.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Crab_397.jpg,Crab_397.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Crab,5,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Crab_397.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Crab_405.jpg,Crab_405.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Crab,5,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Crab_405.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Crab_417.jpg,Crab_417.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Crab,5,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Crab_417.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Crab_433.jpg,Crab_433.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Crab,5,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Crab_433.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Crab_435.jpg,Crab_435.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Crab,5,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Crab_435.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Crab_436.jpg,Crab_436.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Crab,5,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Crab_436.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Crab_440.jpg,Crab_440.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Crab,5,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Crab_440.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Crab_443.jpg,Crab_443.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Crab,5,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Crab_443.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Crab_446.jpg,Crab_446.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Crab,5,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Crab_446.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Crab_447.jpg,Crab_447.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Crab,5,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Crab_447.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Crab_461.jpg,Crab_461.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Crab,5,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Crab_461.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/CrocodileFish_2890.jpg,CrocodileFish_2890.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,CrocodileFish,6,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/CrocodileFish_2890.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/CrocodileFish_2891.jpg,CrocodileFish_2891.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,CrocodileFish,6,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/CrocodileFish_2891.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/CrocodileFish_2895.jpg,CrocodileFish_2895.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,CrocodileFish,6,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/CrocodileFish_2895.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/CuttleFish_2873.jpg,CuttleFish_2873.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,CuttleFish,7,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/CuttleFish_2873.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Dolphin_758.jpg,Dolphin_758.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Dolphin,8,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Dolphin_758.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Dolphin_771.jpg,Dolphin_771.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Dolphin,8,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Dolphin_771.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Dolphin_772.jpg,Dolphin_772.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Dolphin,8,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Dolphin_772.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Dolphin_773.jpg,Dolphin_773.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Dolphin,8,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Dolphin_773.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Dolphin_781.jpg,Dolphin_781.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Dolphin,8,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Dolphin_781.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Dolphin_782.jpg,Dolphin_782.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Dolphin,8,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Dolphin_782.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Dolphin_797.jpg,Dolphin_797.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Dolphin,8,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Dolphin_797.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Dolphin_802.jpg,Dolphin_802.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Dolphin,8,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Dolphin_802.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Dolphin_803.jpg,Dolphin_803.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Dolphin,8,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Dolphin_803.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1009.jpg,Fish_1009.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1009.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1014.jpg,Fish_1014.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1014.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1015.jpg,Fish_1015.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1015.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1017.jpg,Fish_1017.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1017.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1030.jpg,Fish_1030.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1030.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1037.jpg,Fish_1037.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1037.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1044.jpg,Fish_1044.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1044.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1055.jpg,Fish_1055.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1055.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1058.jpg,Fish_1058.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1058.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1061.jpg,Fish_1061.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1061.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1070.jpg,Fish_1070.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1070.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1073.jpg,Fish_1073.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1073.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1078.jpg,Fish_1078.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1078.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1083.jpg,Fish_1083.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1083.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1094.jpg,Fish_1094.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1094.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1096.jpg,Fish_1096.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1096.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1099.jpg,Fish_1099.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1099.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1105.jpg,Fish_1105.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1105.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1110.jpg,Fish_1110.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1110.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1113.jpg,Fish_1113.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1113.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1114.jpg,Fish_1114.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1114.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1124.jpg,Fish_1124.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1124.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1134.jpg,Fish_1134.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1134.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/Fish_1137.jpg,Fish_1137.jpg,no camouflaged animal,33,There is no camouflaged animal hidden in the natural background.,sd15_inpainting_no_object,Fish,10,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Fish_1137.jpg,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K_medclipsam/test_images_sd15_inpainting_v1/generation_metadata.jsonl
